Model,MSO2024
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.02,,,
Sample Interval,1.6e-07,,,
Filter Frequency,2e+08,,,
Record Length,1.25e+06,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,10,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,2,,1,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH4,CH4 Peak Detect
1.803904e-02,-1.24,-1.24,0.86,0.82
1.803920e-02,-1.24,-1.16,0.82,0.86
1.803936e-02,-1.24,-1.24,0.86,0.82
1.803952e-02,-1.24,-1.08,0.86,0.86
1.803968e-02,-1.24,-1.24,0.86,0.82
1.803984e-02,-1.16,-1.16,0.86,0.86
1.804000e-02,-1.24,-1.24,0.86,0.82
1.804016e-02,-1.24,-1.16,0.86,0.86
1.804032e-02,-1.24,-1.24,0.82,0.82
1.804048e-02,-1.24,-1.16,0.86,0.86
1.804064e-02,-1.16,-1.24,0.86,0.82
1.804080e-02,-1.24,-1.16,0.86,0.86
1.804096e-02,-1.24,-1.32,0.86,0.82
1.804112e-02,-1.24,-1.16,0.86,0.86
1.804128e-02,-1.24,-1.24,0.86,0.82
1.804144e-02,-1.24,-1.16,0.86,0.86
1.804160e-02,-1.24,-1.32,0.86,0.82
1.804176e-02,-1.24,-1.16,0.86,0.86
1.804192e-02,-1.24,-1.32,0.82,0.82
1.804208e-02,-1.24,-1.16,0.86,0.86
1.804224e-02,-1.24,-1.32,0.86,0.82
1.804240e-02,-1.24,-1.16,0.86,0.86
1.804256e-02,-1.24,-1.32,0.86,0.82
1.804272e-02,-1.24,-1.16,0.86,0.86
1.804288e-02,-1.24,-1.32,0.86,0.82
1.804304e-02,-1.24,-1.16,0.86,0.86
1.804320e-02,-1.24,-1.32,0.86,0.82
1.804336e-02,-1.24,-1.16,0.86,0.86
1.804352e-02,-1.24,-1.24,0.86,0.82
1.804368e-02,-1.24,-1.16,0.86,0.86
1.804384e-02,-1.24,-1.32,0.86,0.82
1.804400e-02,-1.24,-1.16,0.86,0.9
1.804416e-02,-1.24,-1.32,0.86,0.82
1.804432e-02,-1.24,-1.16,0.82,0.86
1.804448e-02,-1.24,-1.32,0.86,0.82
1.804464e-02,-1.24,-1.16,0.82,0.86
1.804480e-02,-1.24,-1.32,0.86,0.82
1.804496e-02,-1.24,-1.16,0.86,0.86
1.804512e-02,-1.24,-1.32,0.86,0.82
1.804528e-02,-1.24,-1.16,0.82,0.86
1.804544e-02,-1.24,-1.24,0.86,0.82
1.804560e-02,-1.24,-1.16,0.86,0.86
1.804576e-02,-1.24,-1.32,0.86,0.82
1.804592e-02,-1.24,-1.16,0.86,0.86
1.804608e-02,-1.24,-1.32,0.86,0.82
1.804624e-02,-1.24,-1.16,0.82,0.86
1.804640e-02,-1.24,-1.24,0.86,0.82
1.804656e-02,-1.24,-1.08,0.86,0.86
1.804672e-02,-1.24,-1.24,0.86,0.82
1.804688e-02,-1.16,-1.16,0.86,0.86
1.804704e-02,-1.24,-1.24,0.86,0.82
1.804720e-02,-1.24,-1.16,0.86,0.86
1.804736e-02,-1.24,-1.24,0.86,0.82
1.804752e-02,-1.24,-1.08,0.82,0.86
1.804768e-02,-1.24,-1.24,0.86,0.82
1.804784e-02,-1.24,-1.16,0.86,0.86
1.804800e-02,-1.24,-1.24,0.86,0.82
1.804816e-02,-1.24,-1.16,0.86,0.9
1.804832e-02,-1.16,-1.24,0.86,0.82
1.804848e-02,-1.24,-1.08,0.86,0.86
1.804864e-02,-1.24,-1.24,0.82,0.82
1.804880e-02,-1.24,-1.16,0.86,0.86
1.804896e-02,-1.24,-1.24,0.86,0.82
1.804912e-02,-1.24,-1.16,0.86,0.86
1.804928e-02,-1.24,-1.24,0.86,0.82
1.804944e-02,-1.24,-1.16,0.86,0.86
1.804960e-02,-1.24,-1.32,0.86,0.82
1.804976e-02,-1.24,-1.16,0.86,0.86
1.804992e-02,-1.24,-1.24,0.86,0.82
1.805008e-02,-1.24,-1.16,0.86,0.9
1.805024e-02,-1.24,-1.32,0.86,0.82
1.805040e-02,-1.24,-1.16,0.86,0.86
1.805056e-02,-1.24,-1.24,0.86,0.82
1.805072e-02,-1.24,-1.16,0.86,0.86
1.805088e-02,-1.24,-1.24,0.86,0.82
1.805104e-02,-1.16,-1.16,0.86,0.86
1.805120e-02,-1.24,-1.24,0.86,0.82
1.805136e-02,-1.24,-1.16,0.86,0.86
1.805152e-02,-1.24,-1.24,0.86,0.82
1.805168e-02,-1.24,-1.16,0.86,0.86
1.805184e-02,-1.16,-1.24,0.86,0.82
1.805200e-02,-1.16,-1.16,0.86,0.86
1.805216e-02,-1.24,-1.24,0.82,0.82
1.805232e-02,-1.24,-1.16,0.86,0.86
1.805248e-02,-1.24,-1.24,0.86,0.82
1.805264e-02,-1.24,-1.16,0.86,0.86
1.805280e-02,-1.24,-1.32,0.86,0.82
1.805296e-02,-1.24,-1.16,0.86,0.86
1.805312e-02,-1.24,-1.24,0.86,0.82
1.805328e-02,-1.24,-1.16,0.86,0.86
1.805344e-02,-1.24,-1.32,0.86,0.82
1.805360e-02,-1.24,-1.16,0.86,0.86
1.805376e-02,-1.24,-1.32,0.86,0.82
1.805392e-02,-1.24,-1.16,0.86,0.9
1.805408e-02,-1.24,-1.32,0.86,0.82
1.805424e-02,-1.24,-1.16,0.82,0.86
1.805440e-02,-1.24,-1.32,0.86,0.82
1.805456e-02,-1.24,-1.16,0.86,0.86
1.805472e-02,-1.24,-1.24,0.86,0.82
1.805488e-02,-1.24,-1.16,0.86,0.86
1.805504e-02,-1.24,-1.32,0.82,0.82
1.805520e-02,-1.24,-1.16,0.86,0.86
1.805536e-02,-1.24,-1.24,0.86,0.82
1.805552e-02,-1.24,-1.08,0.86,0.9
1.805568e-02,-1.24,-1.32,0.86,0.82
1.805584e-02,-1.24,-1.16,0.86,0.86
1.805600e-02,-1.16,-1.24,0.86,0.82
1.805616e-02,-1.24,-1.16,0.86,0.86
1.805632e-02,-1.24,-1.24,0.86,0.82
1.805648e-02,-1.24,-1.16,0.86,0.86
1.805664e-02,-1.24,-1.24,0.86,0.82
1.805680e-02,-1.24,-1.08,0.82,0.86
1.805696e-02,-1.24,-1.24,0.82,0.82
1.805712e-02,-1.24,-1.16,0.86,0.86
1.805728e-02,-1.24,-1.24,0.86,0.82
1.805744e-02,-1.24,-1.16,0.86,0.86
1.805760e-02,-1.24,-1.24,0.86,0.82
1.805776e-02,-1.24,-1.16,0.86,0.86
1.805792e-02,-1.24,-1.32,0.86,0.82
1.805808e-02,-1.24,-1.16,0.86,0.86
1.805824e-02,-1.24,-1.32,0.86,0.82
1.805840e-02,-1.24,-1.16,0.86,0.9
1.805856e-02,-1.24,-1.24,0.86,0.82
1.805872e-02,-1.24,-1.16,0.82,0.86
1.805888e-02,-1.24,-1.24,0.86,0.82
1.805904e-02,-1.24,-1.16,0.82,0.86
1.805920e-02,-1.16,-1.24,0.86,0.82
1.805936e-02,-1.24,-1.16,0.86,0.86
1.805952e-02,-1.24,-1.24,0.86,0.82
1.805968e-02,-1.24,-1.16,0.82,0.86
1.805984e-02,-1.24,-1.24,0.86,0.82
1.806000e-02,-1.24,-1.16,0.86,0.86
1.806016e-02,-1.24,-1.24,0.86,0.82
1.806032e-02,-1.24,-1.16,0.82,0.86
1.806048e-02,-1.24,-1.32,0.86,0.82
1.806064e-02,-1.24,-1.16,0.86,0.86
1.806080e-02,-1.24,-1.24,0.82,0.82
1.806096e-02,-1.24,-1.08,0.86,0.86
1.806112e-02,-1.24,-1.32,0.86,0.82
1.806128e-02,-1.24,-1.16,0.86,0.86
1.806144e-02,-1.24,-1.24,0.86,0.82
1.806160e-02,-1.24,-1.16,0.82,0.86
1.806176e-02,-1.24,-1.32,0.86,0.82
1.806192e-02,-1.24,-1.16,0.86,0.86
1.806208e-02,-1.16,-1.32,0.82,0.82
1.806224e-02,-1.24,-1.16,0.86,0.86
1.806240e-02,-1.24,-1.32,0.86,0.82
1.806256e-02,-1.24,-1.16,0.86,0.86
1.806272e-02,-1.24,-1.32,0.86,0.82
1.806288e-02,-1.24,-1.16,0.86,0.86
1.806304e-02,-1.24,-1.24,0.86,0.82
1.806320e-02,-1.24,-1.16,0.82,0.86
1.806336e-02,-1.24,-1.32,0.86,0.82
1.806352e-02,-1.24,-1.16,0.86,0.86
1.806368e-02,-1.16,-1.24,0.86,0.82
1.806384e-02,-1.24,-1.08,0.86,0.86
1.806400e-02,-1.24,-1.24,0.86,0.82
1.806416e-02,-1.16,-1.16,0.86,0.86
1.806432e-02,-1.16,-1.24,0.86,0.82
1.806448e-02,-1.16,-1.08,0.82,0.86
1.806464e-02,-1.24,-1.24,0.86,0.82
1.806480e-02,-1.24,-1.08,0.82,0.86
1.806496e-02,-1.24,-1.24,0.86,0.82
1.806512e-02,-1.24,-1.08,0.86,0.86
1.806528e-02,-1.24,-1.24,0.86,0.82
1.806544e-02,-1.24,-1.16,0.82,0.86
1.806560e-02,-1.24,-1.24,0.82,0.82
1.806576e-02,-1.16,-1.16,0.86,0.86
1.806592e-02,-1.24,-1.24,0.86,0.82
1.806608e-02,-1.24,-1.16,0.86,0.86
1.806624e-02,-1.24,-1.32,0.82,0.82
1.806640e-02,-1.24,-1.16,0.86,0.86
1.806656e-02,-1.24,-1.24,0.86,0.82
1.806672e-02,-1.24,-1.16,0.86,0.86
1.806688e-02,-1.24,-1.24,0.86,0.82
1.806704e-02,-1.24,-1.16,0.86,0.86
1.806720e-02,-1.16,-1.24,0.86,0.82
1.806736e-02,-1.24,-1.16,0.86,0.86
1.806752e-02,-1.24,-1.24,0.86,0.82
1.806768e-02,-1.24,-1.16,0.82,0.86
1.806784e-02,-1.24,-1.24,0.86,0.82
1.806800e-02,-1.24,-1.16,0.86,0.86
1.806816e-02,-1.24,-1.24,0.86,0.82
1.806832e-02,-1.24,-1.16,0.86,0.86
1.806848e-02,-1.24,-1.24,0.86,0.82
1.806864e-02,-1.24,-1.16,0.86,0.86
1.806880e-02,-1.24,-1.24,0.86,0.82
1.806896e-02,-1.24,-1.16,0.86,0.9
1.806912e-02,-1.24,-1.32,0.82,0.82
1.806928e-02,-1.24,-1.16,0.86,0.86
1.806944e-02,-1.16,-1.24,0.86,0.82
1.806960e-02,-1.24,-1.16,0.86,0.86
1.806976e-02,-1.24,-1.24,0.86,0.82
1.806992e-02,-1.24,-1.16,0.86,0.86
1.807008e-02,-1.24,-1.24,0.82,0.82
1.807024e-02,-1.24,-1.16,0.86,0.86
1.807040e-02,-1.24,-1.32,0.82,0.82
1.807056e-02,-1.24,-1.16,0.86,0.86
1.807072e-02,-1.24,-1.24,0.86,0.82
1.807088e-02,-1.24,-1.16,0.86,0.86
1.807104e-02,-1.24,-1.32,0.86,0.82
1.807120e-02,-1.24,-1.16,0.86,0.86
1.807136e-02,-1.24,-1.24,0.86,0.82
1.807152e-02,-1.24,-1.16,0.86,0.86
1.807168e-02,-1.24,-1.24,0.86,0.82
1.807184e-02,-1.24,-1.16,0.82,0.86
1.807200e-02,-1.24,-1.32,0.82,0.82
1.807216e-02,-1.24,-1.16,0.86,0.86
1.807232e-02,-1.24,-1.24,0.82,0.82
1.807248e-02,-1.24,-1.16,0.86,0.86
1.807264e-02,-1.24,-1.32,0.86,0.82
1.807280e-02,-1.24,-1.16,0.86,0.86
1.807296e-02,-1.24,-1.24,0.82,0.82
1.807312e-02,-1.24,-1.16,0.86,0.86
1.807328e-02,-1.32,-1.32,0.86,0.82
1.807344e-02,-1.24,-1.16,0.82,0.86
1.807360e-02,-1.24,-1.32,0.82,0.82
1.807376e-02,-1.32,-1.16,0.82,0.86
1.807392e-02,-1.24,-1.32,0.86,0.82
1.807408e-02,-1.24,-1.16,0.86,0.86
1.807424e-02,-1.24,-1.24,0.86,0.82
1.807440e-02,-1.24,-1.16,0.82,0.86
1.807456e-02,-1.24,-1.32,0.86,0.82
1.807472e-02,-1.24,-1.16,0.82,0.86
1.807488e-02,-1.24,-1.24,0.86,0.82
1.807504e-02,-1.24,-1.16,0.86,0.86
1.807520e-02,-1.24,-1.24,0.82,0.82
1.807536e-02,-1.24,-1.16,0.86,0.86
1.807552e-02,-1.24,-1.24,0.82,0.82
1.807568e-02,-1.24,-1.16,0.86,0.86
1.807584e-02,-1.24,-1.24,0.86,0.82
1.807600e-02,-1.24,-1.16,0.86,0.86
1.807616e-02,-1.24,-1.32,0.86,0.82
1.807632e-02,-1.24,-1.16,0.86,0.86
1.807648e-02,-1.24,-1.24,0.82,0.82
1.807664e-02,-1.24,-1.16,0.86,0.86
1.807680e-02,-1.24,-1.32,0.86,0.82
1.807696e-02,-1.24,-1.16,0.82,0.86
1.807712e-02,-1.24,-1.32,0.86,0.82
1.807728e-02,-1.24,-1.16,0.86,0.86
1.807744e-02,-1.24,-1.32,0.86,0.82
1.807760e-02,-1.24,-1.16,0.86,0.86
1.807776e-02,-1.24,-1.32,0.82,0.82
1.807792e-02,-1.24,-1.16,0.86,0.86
1.807808e-02,-1.32,-1.32,0.86,0.82
1.807824e-02,-1.24,-1.16,0.86,0.86
1.807840e-02,-1.24,-1.32,0.82,0.82
1.807856e-02,-1.24,-1.16,0.86,0.86
1.807872e-02,-1.24,-1.32,0.86,0.82
1.807888e-02,-1.24,-1.16,0.86,0.86
1.807904e-02,-1.24,-1.32,0.82,0.82
1.807920e-02,-1.24,-1.16,0.86,0.86
1.807936e-02,-1.24,-1.32,0.86,0.82
1.807952e-02,-1.24,-1.16,0.86,0.86
1.807968e-02,-1.24,-1.24,0.86,0.82
1.807984e-02,-1.24,-1.16,0.86,0.86
1.808000e-02,-1.24,-1.32,0.86,0.82
1.808016e-02,-1.24,-1.16,0.86,0.86
1.808032e-02,-1.24,-1.32,0.86,0.82
1.808048e-02,-1.24,-1.16,0.86,0.86
1.808064e-02,-1.24,-1.32,0.86,0.82
1.808080e-02,-1.24,-1.16,0.86,0.86
1.808096e-02,-1.24,-1.24,0.86,0.82
1.808112e-02,-1.24,-1.16,0.86,0.86
1.808128e-02,-1.24,-1.32,0.86,0.82
1.808144e-02,-1.24,-1.16,0.82,0.86
1.808160e-02,-1.24,-1.32,0.86,0.82
1.808176e-02,-1.24,-1.16,0.86,0.86
1.808192e-02,-1.24,-1.32,0.82,0.82
1.808208e-02,-1.24,-1.16,0.86,0.86
1.808224e-02,-1.24,-1.32,0.86,0.82
1.808240e-02,-1.24,-1.16,0.86,0.86
1.808256e-02,-1.24,-1.32,0.86,0.82
1.808272e-02,-1.24,-1.16,0.86,0.86
1.808288e-02,-1.24,-1.32,0.86,0.82
1.808304e-02,-1.24,-1.16,0.82,0.86
1.808320e-02,-1.24,-1.24,0.86,0.82
1.808336e-02,-1.16,-1.16,0.86,0.86
1.808352e-02,-1.24,-1.24,0.86,0.82
1.808368e-02,-1.24,-1.16,0.86,0.86
1.808384e-02,-1.24,-1.24,0.86,0.82
1.808400e-02,-1.16,-1.16,0.82,0.86
1.808416e-02,-1.24,-1.24,0.86,0.82
1.808432e-02,-1.24,-1.16,0.86,0.9
1.808448e-02,-1.24,-1.24,0.86,0.82
1.808464e-02,-1.24,-1.16,0.86,0.86
1.808480e-02,-1.24,-1.24,0.86,0.82
1.808496e-02,-1.24,-1.16,0.86,0.86
1.808512e-02,-1.24,-1.24,0.86,0.82
1.808528e-02,-1.24,-1.16,0.82,0.9
1.808544e-02,-1.24,-1.24,0.86,0.82
1.808560e-02,-1.24,-1.16,0.86,0.86
1.808576e-02,-1.24,-1.32,0.86,0.82
1.808592e-02,-1.24,-1.16,0.86,0.9
1.808608e-02,-1.24,-1.32,0.86,0.82
1.808624e-02,-1.24,-1.16,0.86,0.86
1.808640e-02,-1.24,-1.32,0.86,0.82
1.808656e-02,-1.24,-1.16,0.86,0.86
1.808672e-02,-1.24,-1.32,0.86,0.82
1.808688e-02,-1.24,-1.16,0.86,0.86
1.808704e-02,-1.24,-1.32,0.86,0.82
1.808720e-02,-1.24,-1.16,0.86,0.86
1.808736e-02,-1.24,-1.32,0.86,0.82
1.808752e-02,-1.16,-1.16,0.86,0.86
1.808768e-02,-1.24,-1.24,0.86,0.82
1.808784e-02,-1.24,-1.16,0.86,0.86
1.808800e-02,-1.24,-1.24,0.82,0.82
1.808816e-02,-1.24,-1.16,0.86,0.86
1.808832e-02,-1.24,-1.24,0.82,0.82
1.808848e-02,-1.24,-1.16,0.86,0.86
1.808864e-02,-1.24,-1.24,0.86,0.82
1.808880e-02,-1.24,-1.16,0.82,0.86
1.808896e-02,-1.24,-1.32,0.86,0.82
1.808912e-02,-1.32,-1.16,0.86,0.86
1.808928e-02,-1.24,-1.32,0.82,0.82
1.808944e-02,-1.24,-1.16,0.86,0.86
1.808960e-02,-1.24,-1.24,0.82,0.82
1.808976e-02,-1.24,-1.16,0.82,0.86
1.808992e-02,-1.24,-1.24,0.86,0.82
1.809008e-02,-1.24,-1.16,0.86,0.86
1.809024e-02,-1.24,-1.24,0.86,0.82
1.809040e-02,-1.24,-1.08,0.86,0.86
1.809056e-02,-1.24,-1.24,0.86,0.82
1.809072e-02,-1.24,-1.16,0.82,0.86
1.809088e-02,-1.24,-1.24,0.82,0.82
1.809104e-02,-1.16,-1.16,0.82,0.86
1.809120e-02,-1.24,-1.32,0.86,0.82
1.809136e-02,-1.24,-1.16,0.86,0.86
1.809152e-02,-1.24,-1.32,0.82,0.82
1.809168e-02,-1.24,-1.16,0.86,0.86
1.809184e-02,-1.24,-1.24,0.86,0.82
1.809200e-02,-1.24,-1.08,0.82,0.86
1.809216e-02,-1.24,-1.24,0.82,0.82
1.809232e-02,-1.24,-1.16,0.86,0.86
1.809248e-02,-1.16,-1.24,0.86,0.82
1.809264e-02,-1.24,-1.16,0.86,0.86
1.809280e-02,-1.24,-1.24,0.86,0.82
1.809296e-02,-1.24,-1.16,0.82,0.86
1.809312e-02,-1.24,-1.24,0.86,0.82
1.809328e-02,-1.24,-1.16,0.82,0.86
1.809344e-02,-1.24,-1.32,0.86,0.82
1.809360e-02,-1.24,-1.16,0.86,0.86
1.809376e-02,-1.16,-1.32,0.82,0.82
1.809392e-02,-1.24,-1.16,0.86,0.86
1.809408e-02,-1.24,-1.32,0.82,0.82
1.809424e-02,-1.24,-1.16,0.86,0.86
1.809440e-02,-1.24,-1.32,0.86,0.82
1.809456e-02,-1.24,-1.16,0.86,0.86
1.809472e-02,-1.24,-1.24,0.86,0.82
1.809488e-02,-1.24,-1.16,0.86,0.86
1.809504e-02,-1.24,-1.24,0.86,0.82
1.809520e-02,-1.24,-1.16,0.86,0.86
1.809536e-02,-1.24,-1.24,0.86,0.82
1.809552e-02,-1.24,-1.16,0.86,0.86
1.809568e-02,-1.24,-1.32,0.82,0.82
1.809584e-02,-1.24,-1.16,0.86,0.86
1.809600e-02,-1.24,-1.24,0.86,0.82
1.809616e-02,-1.24,-1.16,0.86,0.86
1.809632e-02,-1.24,-1.32,0.86,0.82
1.809648e-02,-1.24,-1.16,0.82,0.86
1.809664e-02,-1.24,-1.24,0.86,0.82
1.809680e-02,-1.24,-1.16,0.82,0.86
1.809696e-02,-1.24,-1.32,0.82,0.82
1.809712e-02,-1.24,-1.16,0.86,0.86
1.809728e-02,-1.24,-1.24,0.86,0.82
1.809744e-02,-1.24,-1.16,0.82,0.86
1.809760e-02,-1.24,-1.32,0.86,0.82
1.809776e-02,-1.24,-1.16,0.86,0.86
1.809792e-02,-1.24,-1.24,0.86,0.82
1.809808e-02,-1.24,-1.16,0.86,0.86
1.809824e-02,-1.24,-1.32,0.82,0.82
1.809840e-02,-1.24,-1.16,0.86,0.86
1.809856e-02,-1.24,-1.32,0.82,0.82
1.809872e-02,-1.24,-1.16,0.86,0.86
1.809888e-02,-1.16,-1.24,0.86,0.82
1.809904e-02,-1.24,-1.16,0.86,0.86
1.809920e-02,-1.16,-1.24,0.86,0.82
1.809936e-02,-1.24,-1.16,0.86,0.86
1.809952e-02,-1.16,-1.24,0.86,0.82
1.809968e-02,-1.24,-1.08,0.86,0.86
1.809984e-02,-1.24,-1.32,0.82,0.82
1.810000e-02,-1.24,-1.16,0.86,0.86
1.810016e-02,-1.24,-1.24,0.86,0.82
1.810032e-02,-1.24,-1.16,0.86,0.86
1.810048e-02,-1.24,-1.24,0.86,0.82
1.810064e-02,-1.24,-1.16,0.82,0.86
1.810080e-02,-1.24,-1.24,0.82,0.82
1.810096e-02,-1.24,-1.16,0.82,0.86
1.810112e-02,-1.24,-1.24,0.86,0.82
1.810128e-02,-1.24,-1.16,0.86,0.86
1.810144e-02,-1.24,-1.24,0.86,0.82
1.810160e-02,-1.24,-1.16,0.86,0.86
1.810176e-02,-1.24,-1.24,0.86,0.82
1.810192e-02,-1.24,-1.16,0.86,0.86
1.810208e-02,-1.24,-1.24,0.86,0.82
1.810224e-02,-1.24,-1.16,0.86,0.9
1.810240e-02,-1.24,-1.24,0.82,0.82
1.810256e-02,-1.24,-1.16,0.86,0.86
1.810272e-02,-1.24,-1.24,0.86,0.82
1.810288e-02,-1.24,-1.16,0.86,0.86
1.810304e-02,-1.24,-1.24,0.86,0.82
1.810320e-02,-1.24,-1.16,0.86,0.86
1.810336e-02,-1.24,-1.32,0.86,0.82
1.810352e-02,-1.24,-1.16,0.86,0.86
1.810368e-02,-1.16,-1.24,0.86,0.82
1.810384e-02,-1.16,-1.16,0.82,0.86
1.810400e-02,-1.24,-1.24,0.86,0.82
1.810416e-02,-1.24,-1.16,0.86,0.86
1.810432e-02,-1.24,-1.24,0.86,0.82
1.810448e-02,-1.24,-1.16,0.86,0.9
1.810464e-02,-1.16,-1.32,0.86,0.82
1.810480e-02,-1.24,-1.16,0.86,0.86
1.810496e-02,-1.24,-1.32,0.82,0.82
1.810512e-02,-1.16,-1.16,0.82,0.86
1.810528e-02,-1.24,-1.24,0.86,0.82
1.810544e-02,-1.24,-1.16,0.86,0.86
1.810560e-02,-1.24,-1.32,0.86,0.82
1.810576e-02,-1.24,-1.16,0.86,0.86
1.810592e-02,-1.24,-1.32,0.86,0.82
1.810608e-02,-1.16,-1.16,0.86,0.86
1.810624e-02,-1.24,-1.32,0.86,0.82
1.810640e-02,-1.24,-1.16,0.86,0.86
1.810656e-02,-1.24,-1.24,0.86,0.82
1.810672e-02,-1.24,-1.16,0.86,0.86
1.810688e-02,-1.24,-1.24,0.86,0.82
1.810704e-02,-1.24,-1.16,0.86,0.86
1.810720e-02,-1.16,-1.24,0.82,0.82
1.810736e-02,-1.24,-1.16,0.86,0.86
1.810752e-02,-1.24,-1.24,0.86,0.82
1.810768e-02,-1.24,-1.16,0.86,0.86
1.810784e-02,-1.24,-1.24,0.82,0.82
1.810800e-02,-1.16,-1.16,0.86,0.86
1.810816e-02,-1.24,-1.24,0.86,0.82
1.810832e-02,-1.24,-1.16,0.82,0.86
1.810848e-02,-1.24,-1.24,0.86,0.82
1.810864e-02,-1.24,-1.16,0.86,0.86
1.810880e-02,-1.16,-1.24,0.86,0.82
1.810896e-02,-1.24,-1.16,0.86,0.86
1.810912e-02,-1.24,-1.24,0.86,0.82
1.810928e-02,-1.16,-1.08,0.86,0.86
1.810944e-02,-1.24,-1.24,0.86,0.82
1.810960e-02,-1.24,-1.16,0.86,0.86
1.810976e-02,-1.24,-1.24,0.86,0.82
1.810992e-02,-1.24,-1.16,0.86,0.86
1.811008e-02,-1.16,-1.24,0.86,0.82
1.811024e-02,-1.24,-1.16,0.82,0.86
1.811040e-02,-1.24,-1.32,0.86,0.82
1.811056e-02,-1.24,-1.16,0.86,0.86
1.811072e-02,-1.24,-1.24,0.86,0.82
1.811088e-02,-1.24,-1.16,0.86,0.86
1.811104e-02,-1.24,-1.32,0.86,0.82
1.811120e-02,-1.24,-1.16,0.86,0.86
1.811136e-02,-1.24,-1.24,0.86,0.82
1.811152e-02,-1.16,-1.16,0.86,0.86
1.811168e-02,-1.24,-1.24,0.82,0.82
1.811184e-02,-1.24,-1.16,0.86,0.86
1.811200e-02,-1.24,-1.24,0.86,0.82
1.811216e-02,-1.24,-1.16,0.82,0.86
1.811232e-02,-1.24,-1.32,0.82,0.82
1.811248e-02,-1.24,-1.16,0.86,0.86
1.811264e-02,-1.24,-1.32,0.86,0.82
1.811280e-02,-1.24,-1.16,0.82,0.86
1.811296e-02,-1.24,-1.24,0.82,0.82
1.811312e-02,-1.24,-1.16,0.86,0.86
1.811328e-02,-1.24,-1.24,0.86,0.82
1.811344e-02,-1.24,-1.16,0.86,0.86
1.811360e-02,-1.24,-1.24,0.86,0.82
1.811376e-02,-1.24,-1.16,0.86,0.86
1.811392e-02,-1.24,-1.32,0.86,0.82
1.811408e-02,-1.24,-1.16,0.82,0.86
1.811424e-02,-1.24,-1.24,0.86,0.82
1.811440e-02,-1.24,-1.16,0.86,0.86
1.811456e-02,-1.24,-1.32,0.82,0.82
1.811472e-02,-1.24,-1.16,0.86,0.86
1.811488e-02,-1.24,-1.32,0.82,0.82
1.811504e-02,-1.24,-1.16,0.82,0.86
1.811520e-02,-1.24,-1.24,0.86,0.82
1.811536e-02,-1.24,-1.16,0.82,0.86
1.811552e-02,-1.24,-1.24,0.86,0.82
1.811568e-02,-1.24,-1.16,0.82,0.86
1.811584e-02,-1.16,-1.24,0.82,0.82
1.811600e-02,-1.24,-1.16,0.82,0.86
1.811616e-02,-1.16,-1.24,0.86,0.82
1.811632e-02,-1.24,-1.16,0.86,0.86
1.811648e-02,-1.24,-1.24,0.82,0.82
1.811664e-02,-1.24,-1.16,0.86,0.86
1.811680e-02,-1.24,-1.24,0.82,0.82
1.811696e-02,-1.24,-1.16,0.82,0.86
1.811712e-02,-1.24,-1.24,0.86,0.82
1.811728e-02,-1.24,-1.16,0.86,0.86
1.811744e-02,-1.24,-1.24,0.82,0.82
1.811760e-02,-1.24,-1.16,0.86,0.86
1.811776e-02,-1.24,-1.24,0.86,0.82
1.811792e-02,-1.24,-1.16,0.86,0.86
1.811808e-02,-1.24,-1.24,0.86,0.82
1.811824e-02,-1.24,-1.16,0.82,0.86
1.811840e-02,-1.24,-1.24,0.86,0.82
1.811856e-02,-1.24,-1.16,0.82,0.86
1.811872e-02,-1.24,-1.32,0.86,0.82
1.811888e-02,-1.24,-1.16,0.86,0.86
1.811904e-02,-1.24,-1.24,0.86,0.82
1.811920e-02,-1.24,-1.16,0.82,0.86
1.811936e-02,-1.24,-1.24,0.82,0.82
1.811952e-02,-1.24,-1.16,0.86,0.86
1.811968e-02,-1.24,-1.32,0.86,0.82
1.811984e-02,-1.24,-1.16,0.86,0.86
1.812000e-02,-1.16,-1.24,0.86,0.82
1.812016e-02,-1.16,-1.16,0.86,0.86
1.812032e-02,-1.24,-1.32,0.86,0.82
1.812048e-02,-1.24,-1.08,0.86,0.86
1.812064e-02,-1.24,-1.24,0.86,0.82
1.812080e-02,-1.24,-1.16,0.86,0.9
1.812096e-02,-1.24,-1.32,0.82,0.82
1.812112e-02,-1.24,-1.16,0.86,0.86
1.812128e-02,-1.24,-1.24,0.82,0.82
1.812144e-02,-1.24,-1.08,0.86,0.86
1.812160e-02,-1.24,-1.24,0.86,0.82
1.812176e-02,-1.24,-1.16,0.82,0.86
1.812192e-02,-1.16,-1.24,0.86,0.82
1.812208e-02,-1.24,-1.16,0.86,0.86
1.812224e-02,-1.24,-1.32,0.86,0.82
1.812240e-02,-1.24,-1.16,0.86,0.86
1.812256e-02,-1.24,-1.32,0.86,0.82
1.812272e-02,-1.24,-1.16,0.86,0.86
1.812288e-02,-1.24,-1.24,0.86,0.82
1.812304e-02,-1.16,-1.16,0.86,0.86
1.812320e-02,-1.24,-1.24,0.86,0.82
1.812336e-02,-1.24,-1.08,0.82,0.86
1.812352e-02,-1.24,-1.24,0.86,0.82
